invoice_id,date,product,qty,buy_price,sell_price,customer_id,customer_segment,product_category,transaction_type
1,1400-09-24,ماژيک 12 بيک,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک 12 رنگ چيکي براش,16.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک 12 رنگ نقاشي چيکي,16.0,32000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک 510 لوکزارد,17.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک 6 رنگ   ووک,3.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک CD لوکسارت,15.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک راپيد اونر 4,22.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک راپيد اونر 2,42.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک راپيد F,8.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک راپيد 0/8 ماروي,14.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک راپيد 0/5 آرت لاين,16.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک راپيد 0/3 آرت لاين,2.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,گيره پوشه رنگي کرونا,7.0,35000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک راپيد 0/2 آرت لاين,9.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک پرمننت اونرجعبه,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک بوفي,2.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک براش چيکي چيکي 12رنگ,16.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک الفا G113,41.0,70000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک الخطاط لاين پلاس 3mm,62.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک FM استدلر,3.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک راپيد 0/1 آرت لاين,25.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,گيره پوشه KW,48.0,36000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,گوسفند زبل,3.0,15000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,گواش نقره اي پارس,11.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کليربوک کرونا60برگ,21.0,205205.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کليربوک کرونا40برگ,10.0,55000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کليربوک کرونا 100 برگ,1.0,320000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کليربوک سهند 80 برگ,12.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کليربوک سهند 60 برگ,45.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کليربوک سهند 20برگ,110.0,30000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کيف 70*50,1.0,214000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کليربوک ديتا بانک 40 برگ,18.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کليربوک HUIGIN60 برگ,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کليربوک A4  CLIPFILE,15.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کليربوک 80برگ بدون کيف,3.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کليربوک 30برگ سهند 0025,2.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کليربوک 30 برگ VIVID,3.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کليربوک 20 برگ سهند 4326,47.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کليربوک YILAILI  برگ 10,2.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کلير بوک کرونا 80 برگ,3.0,245000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کيف ارايشي,6.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کيف آرشيو لوله اي برزنتي کازنت,5.0,95000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,گواش ساکورا 6 رنگ,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,گواش رنگي 6عددي پارس,22.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,گواش 6 رنگ وستا حرفه اي,3.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,گواش 6 رنگ پارس,20.0,63000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,گواش 12 رنگ پارس,7.0,125000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,گام به گام دروس طلايي نهم,2.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کيف اکسپندينگ,12.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,گام به گام  دروس طلايي هفتم,3.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,گام به گام  دروس طلايي دهم_رياضي تجربي,4.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,گام به گام  دروس طلايي دوم دبستان,8.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,گام به گام  دروس طلايي چهارم دبستان,6.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کيف مدرسه,4.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کيف کلاسوري ميکرو,41.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کيف طلقي کودکانه,21.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,گام به گام  دروس طلايي ششم ابتدايي,3.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کاربن A4 پليکان  آبي عددي,50.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کاربن A3 کاربن عددي,500.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کاتر دلي 2025,30.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,سفينه هاي فضاي,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,سوزن ته  گرد 3212,10.0,11.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,سوزن ته گرد دينگ لي,40.0,9500.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,سوزن ته گرد دينگلي,19.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,سوزن ته گرد دينگلي جعبه 10 عددي,4.0,11000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,سوزن دوخت 24/6 KW,197.0,6800.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,سوزن دوخت 24/6 KW جعبه,9.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,سوزن دوخت 53/8 KW,5.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,سوزن دوخت صحافي 23/15 هو آشين,2.0,27000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,سوزن دوخت صحافي 23/8 KW,3.0,21000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,سوزن دوخت صحافي23/17 KW,3.0,30000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,سوزن دوخت نمره 10 KW جعبه,33.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,سوزن کش KW,22.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,سوزن منگنه نمره 10 kw,640.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,سوزن منگه 24/6 KW,200.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,سوزن ته گرد 3212,10.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,سوزن منگه 3212 جعبه اي,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,شيرازه 12,99.0,1800.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,شيرازه 10,301.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,شطرنج سلفوني,4.0,8182.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,شابلون نقاله گراديان,7.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,شابلون مثلث,6.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,شابلون مبلمان 1/50,10.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,سرمدادي گل,22.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,شابلون مبلمان 1/100,10.0,111.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,شابلون فابل مربع,19.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,شابلون فابل اشل 2 مقياس,4.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,شابلون دايره,27.0,111.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,شابلون پيستوله 3 تيکه فابل,30.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,شابلون بيضي,8.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,سوزنکش kw508c,22.0,10053.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,شابلون گونيا جفتي 30 سانتي,6.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,سرسيد آيلارحافظ940,46.0,45000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ست گونيا عطري,77.0,3239.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ست روميزي کريستال همه کاره,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,زونکن 7.5 سام,6.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,زونکن 7.5 زرد ميکو,11.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,زونکن 7.5 kw سلفوني صورتي,4.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,زونکن 4.5 قرمز ميکو,6.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,زونکن 4.5 ابي ميکو,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,زونکن 1.2قرمز,64.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,زونکن 7.5 سبز,4.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,زونکن 1.2 ابي,30.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,زونکن  kw سلفني قهوه اي,2.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,زغال طراحي کريتاکاتل,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,زغال طراحي فکتيس,11.0,35000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,رول فکس FA57E,1.0,85000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,رول فکس FA52E,2.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,رول دستگاه حرارتي,17.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,زونکن 1.2 AB,6.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,شيرازه 8,273.0,1100.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,زونکن 7.5 مشکي,7.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,زونکن kw سلفني سبز,4.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ست روميزي شماره ي 1,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ست روميزي شماره 3 چوبي,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ست روميزي سرويس روميزي همه کار 1100,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ست روميزي چوبي 3,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ست روميزي چوبي 2,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ست روميزي چوبي 1,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,زونکن 7.5 نارنجي,4.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ساک کادويي متوسط,28.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ژل ابي 990,50.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,زير دستي طراحي A4باقفل جديدوجاخودکاري,48.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,زير دستي طراحي A3,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,زونکن طوسي 1.2 ميکو,6.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,زونکن سه گوش ابي,12.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,زونکن چهار گوش مشکي,11.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ساعت آموزشي,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,شيرازه6,500.0,111.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,صابون لوله اي,21.0,10000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,طلق A4,1900.0,1080.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلمو 4,10.0,18000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلمو 0گرد ره آورد,3.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلمو 0/3تخت,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلمو 0/2 گرد ره آورد,7.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلم موتخت 18 دسته قهوه اي 505 افشان,3.0,340000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلم مو تخت 20 دسته قهوه اي 505 افشان,4.0,380000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلمو 8 نوک گرد,4.0,25000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلم مو 8 تخت,4.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلم مو 6 گرد,20.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلم مو 5 نوک گرد,9.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلم مو 4 تخت,2.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلم مو 3 گرد ره آورد,22.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلم مو 2 گرد,14.0,2000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلم مو 2 تخت,26.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلم مو 7 گرد,6.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلم مو 12 تخت,8.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلمو1  گرد,13.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قمقمه حيوانات ليدر 8833,4.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کاتر دلي 20 57,7.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کاتر بيک کوچک,19.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,کاتر بيک بزرگ,22.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قيچي دلي 6059,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قيچي پنها,221.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قيچي پلاستيکي پنتر,6.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلمو6 تخت,6.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قيچي پلاستيکي,7.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قيچي اونر دالبوري,16.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قيچي اونر آبنباتي,87.0,32000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قيچي MGm,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قيچي deli 603 اداري,13.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قيچي 6009,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قمقمه ني دار 8656خارجي,3.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قيچي بيک آفيس لاين,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک راپيد فکتيس 0/5,22.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلم مو 10 تخت,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلم خوشنويسي,51.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,فاکتور فروش 2 برگ متوسط,20.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,فاکتور فروش 2 برگ کوچک,49.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,فابل شابلون مربع,7.0,28500.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,فابل تخته رسم ثابت,1.0,360000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,فابل پيستوله 3عددي,30.0,35000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,فابل اشل مهندسي,10.0,6000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,فاکتور فروش 2 برگي بزرگ,10.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,غلط گير پليکان 5 ميل,105.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ظرف غذاي بيضي,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ظرف غذا کارا کتابي,7.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ظرف غذا سه طبقه کارا,7.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ظرف غذا خارجي,3.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,طناب,3.0,15000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,طلق T.T,2702.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ظرف غذاي ميکي موس,5.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلم مو 0/4 گرد ره آورد,18.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,فاکتور فروش 2 برگي متوسط کاهي,52.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,فاکتور فروش کاربن لس متوسط,4.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلم خط عربي 3.0,56.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قلم 0/3تخت,3.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قصه هاي شب مادربزرگ,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قران کوچک زيبي,4.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قران کوچک,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قران بزرگ,6.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,فاکتور فروش کاربن لس بزرگ,4.0,38000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قران اموزشي,2.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قايق ران,2.0,7000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,فلاسک ارتشي,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,فلاسک 500ميل گلدار,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,فروش مسکن بزرگ,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,فروش روزانه کوچک,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,فرفره,2.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,قچي ميلان,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,رول  دستگاه  POS,36.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک اسپات لاينر,17.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,ماژيک علامت شمعي استدلر,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد فابرکاستل موتيف عروسکي,28.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد فانتزي پاکن دار کيتي,100.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد فانتزي کارتوني,169.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد فانتزي کارتوني بسته 72,1359.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد فشنگي,160.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد فکتيس گرد,15.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد قرمز اسکاي,10.0,18330.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد قرمز البرز,144.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد قرمز آسيا,36.0,11.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد قرمز فکتيس,83.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد مارپيچ,2.0,12500.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداداتد ايمر 0/7,17.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداداتد دو ميل ميکرو,2.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداداتد ميکرو,2.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداداتد ميکرو 0/7بلند,132.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداداتد0/5 بلند ميکرو,118.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مدادتراش پاک کن اپل,3.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مدادرنگي فابرکاستل 36رنگ مقوايي,1.0,320000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مدادرنگي فابرکاستل 12 مقوايي,8.0,110000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مدادرنگي سي کلاس  24 رنگ فلزي,5.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مدادرنگي دايناسور 24 رنگ فلزي,5.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مدادرنگي پيکاسو6رنگ 1/2,50.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مدادرنگي پيکاسو 48 فلزي,4.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد فابرکاستل 1111,12.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مدادرنگي پيکاسو 36رنگ مقوايي,8.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مدادرنگي پيکاسو 12رنگ مقوايي,543.0,43000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مدادرنگي پيکاسو 12 رنگ 1/2,30.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مدادرنگي آرت لاين 26 رنگ فلزي,16.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مدادرنگي اونر 12 رنگ مقوايي,1.0,58000.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مدادتراش مخزن دار و پاکن دار فکتيس,5.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مدادتراش فابرکاستل,119.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مدادرنگي پيکاسو 36 رنگ لوله اي,6.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد فابر کاستل 3B,24.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد طراحي محو کن 8MM,6.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد طراحي محو کن 4MM,10.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد شمعي 12 رنگ ارت لاين,24.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد رينو,35.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد رنگي لوکي 6رنگ مقوايي,16.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد رنگي فشنگي,80.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد رنگي سي کلاس فلزي 36,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد رنگي دايناسور36 فلزي,3.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد شمعي 12 رنگ اريا,44.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد رنگي پيکاسو لوله اي 12 رنگ,15.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد رنگي ادميرال 24 رنگ مقوايي,6.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد رنگي 12 پيکاسوجانبو,13.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد تراش واي پلاس مخزن دار,3.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد تراش واي پلاس 4397,3.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد تراش واي پلاس,58.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد تراش ليان,30.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد رنگي آسيا 12 رنگ,156.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مدادرنگي فکتيس 24 مقوايي,4.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد شمعي 12 رنگ اونر,14.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد شمعي 12 رنگ مونامي,13.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد طراحي لاتاري B12,10.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد کنته کريتاکالر 46202,6.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد فابرکاستل کنته,2.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد طراحي فابرکاستل B4,18.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد طراحي فابرکاستل B3,24.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد طراحي فابرکاستل B,16.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد شمعي 12 رنگ ايمر,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد طراحي فابرکاستل B5,13.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد طراحي اونر B4,12.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد طراحي اونر B3,28.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد طراحي ام کيو B4,21.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد طراحي ام کيو B12,9.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد طراحي اسکول مکس B3,18.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد طراحي اسکول  مکس B5,19.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد طراحي اونر B8,1.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مداد تراش کنکو مخزن دار,11.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مدادرنگي فاکتيس 6رگ مقواي,2.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مدادرنگي لوکي 24 مقوايي,20.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مقوا فوم اکريلي,54.0,1.0,0,0,Supplier,عمومی,purchase
1,1400-09-24,مقوا فوم ساده A4  بسته اي,7.0,1.0,0,0,Supplier,عمومی,purchase
